"id","name","code","department_id","province_id","created_at","updated_at","deleted_at"
1203,"HUASO","121004",14,117,"2025-10-28 18:16:57","2025-10-28 18:16:57",NULL
1204,"OTUZCO","120401",14,118,"2025-10-28 18:16:58","2025-10-28 18:16:58",NULL
1205,"AGALLPAMPA","120402",14,118,"2025-10-28 18:16:58","2025-10-28 18:16:58",NULL
1206,"CHARAT","120403",14,118,"2025-10-28 18:16:59","2025-10-28 18:16:59",NULL
1207,"HUARANCHAL","120404",14,118,"2025-10-28 18:16:59","2025-10-28 18:16:59",NULL
1208,"LA CUESTA","120405",14,118,"2025-10-28 18:16:59","2025-10-28 18:16:59",NULL
1209,"MACHE","120413",14,118,"2025-10-28 18:17:00","2025-10-28 18:17:00",NULL
1210,"PARANDAY","120408",14,118,"2025-10-28 18:17:00","2025-10-28 18:17:00",NULL
1211,"SALPO","120409",14,118,"2025-10-28 18:17:01","2025-10-28 18:17:01",NULL
1212,"SINSICAP","120410",14,118,"2025-10-28 18:17:01","2025-10-28 18:17:01",NULL
1213,"USQUIL","120411",14,118,"2025-10-28 18:17:02","2025-10-28 18:17:02",NULL
1214,"SAN PEDRO DE LLOC","120501",14,119,"2025-10-28 18:17:03","2025-10-28 18:17:03",NULL
1215,"GUADALUPE","120503",14,119,"2025-10-28 18:17:03","2025-10-28 18:17:03",NULL
1216,"JEQUETEPEQUE","120504",14,119,"2025-10-28 18:17:03","2025-10-28 18:17:03",NULL
1217,"PACASMAYO","120506",14,119,"2025-10-28 18:17:04","2025-10-28 18:17:04",NULL
1218,"SAN JOSE","120508",14,119,"2025-10-28 18:17:04","2025-10-28 18:17:04",NULL
1219,"TAYABAMBA","120601",14,120,"2025-10-28 18:17:05","2025-10-28 18:17:05",NULL
1220,"BULDIBUYO","120602",14,120,"2025-10-28 18:17:05","2025-10-28 18:17:05",NULL
1221,"CHILLIA","120603",14,120,"2025-10-28 18:17:06","2025-10-28 18:17:06",NULL
1222,"HUANCASPATA","120605",14,120,"2025-10-28 18:17:06","2025-10-28 18:17:06",NULL
1223,"HUAYLILLAS","120604",14,120,"2025-10-28 18:17:07","2025-10-28 18:17:07",NULL
1224,"HUAYO","120606",14,120,"2025-10-28 18:17:08","2025-10-28 18:17:08",NULL
1225,"ONGON","120607",14,120,"2025-10-28 18:17:08","2025-10-28 18:17:08",NULL
1226,"PARCOY","120608",14,120,"2025-10-28 18:17:09","2025-10-28 18:17:09",NULL
1227,"PATAZ","120609",14,120,"2025-10-28 18:17:09","2025-10-28 18:17:09",NULL
1228,"PIAS","120610",14,120,"2025-10-28 18:17:10","2025-10-28 18:17:10",NULL
1229,"SANTIAGO DE CHALLAS","120613",14,120,"2025-10-28 18:17:10","2025-10-28 18:17:10",NULL
1230,"TAURIJA","120611",14,120,"2025-10-28 18:17:11","2025-10-28 18:17:11",NULL
1231,"URPAY","120612",14,120,"2025-10-28 18:17:12","2025-10-28 18:17:12",NULL
1232,"HUAMACHUCO","120301",14,121,"2025-10-28 18:17:13","2025-10-28 18:17:13",NULL
1233,"CHUGAY","120304",14,121,"2025-10-28 18:17:13","2025-10-28 18:17:13",NULL
1234,"COCHORCO","120302",14,121,"2025-10-28 18:17:14","2025-10-28 18:17:14",NULL
1235,"CURGOS","120303",14,121,"2025-10-28 18:17:14","2025-10-28 18:17:14",NULL
1236,"MARCABAL","120305",14,121,"2025-10-28 18:17:14","2025-10-28 18:17:14",NULL
1237,"SANAGORAN","120306",14,121,"2025-10-28 18:17:15","2025-10-28 18:17:15",NULL
1238,"SARIN","120307",14,121,"2025-10-28 18:17:15","2025-10-28 18:17:15",NULL
1239,"SARTIMBAMBA","120308",14,121,"2025-10-28 18:17:16","2025-10-28 18:17:16",NULL
1240,"SANTIAGO DE CHUCO","120701",14,122,"2025-10-28 18:17:17","2025-10-28 18:17:17",NULL
1241,"ANGASMARCA","120708",14,122,"2025-10-28 18:17:17","2025-10-28 18:17:17",NULL
1242,"CACHICADAN","120702",14,122,"2025-10-28 18:17:17","2025-10-28 18:17:17",NULL
1243,"MOLLEBAMBA","120703",14,122,"2025-10-28 18:17:18","2025-10-28 18:17:18",NULL
1244,"MOLLEPATA","120704",14,122,"2025-10-28 18:17:18","2025-10-28 18:17:18",NULL
1245,"QUIRUVILCA","120705",14,122,"2025-10-28 18:17:19","2025-10-28 18:17:19",NULL
1246,"SANTA CRUZ DE CHUCA","120706",14,122,"2025-10-28 18:17:19","2025-10-28 18:17:19",NULL
1247,"SITABAMBA","120707",14,122,"2025-10-28 18:17:20","2025-10-28 18:17:20",NULL
1248,"CASCAS","121101",14,123,"2025-10-28 18:17:20","2025-10-28 18:17:20",NULL
1249,"LUCMA","121102",14,123,"2025-10-28 18:17:21","2025-10-28 18:17:21",NULL
1250,"MARMOT","121103",14,123,"2025-10-28 18:17:21","2025-10-28 18:17:21",NULL
1251,"SAYAPULLO","121104",14,123,"2025-10-28 18:17:22","2025-10-28 18:17:22",NULL
1252,"VIRU","121201",14,124,"2025-10-28 18:17:22","2025-10-28 18:17:22",NULL
1253,"CHAO","121202",14,124,"2025-10-28 18:17:23","2025-10-28 18:17:23",NULL
1254,"GUADALUPITO","121203",14,124,"2025-10-28 18:17:23","2025-10-28 18:17:23",NULL
1255,"CHICLAYO","130101",15,125,"2025-10-28 18:17:25","2025-10-28 18:17:25",NULL
1256,"CHONGOYAPE","130102",15,125,"2025-10-28 18:17:25","2025-10-28 18:17:25",NULL
1257,"ETEN","130103",15,125,"2025-10-28 18:17:26","2025-10-28 18:17:26",NULL
1258,"ETEN PUERTO","130104",15,125,"2025-10-28 18:17:26","2025-10-28 18:17:26",NULL
1259,"JOSE LEONARDO ORTIZ","130112",15,125,"2025-10-28 18:17:26","2025-10-28 18:17:26",NULL
1260,"LA VICTORIA","130115",15,125,"2025-10-28 18:17:27","2025-10-28 18:17:27",NULL
1261,"LAGUNAS","130105",15,125,"2025-10-28 18:17:27","2025-10-28 18:17:27",NULL
1262,"MONSEFU","130106",15,125,"2025-10-28 18:17:28","2025-10-28 18:17:28",NULL
1263,"NUEVA ARICA","130107",15,125,"2025-10-28 18:17:28","2025-10-28 18:17:28",NULL
1264,"OYOTUN","130108",15,125,"2025-10-28 18:17:28","2025-10-28 18:17:28",NULL
1265,"PICSI","130109",15,125,"2025-10-28 18:17:29","2025-10-28 18:17:29",NULL
1266,"PIMENTEL","130110",15,125,"2025-10-28 18:17:29","2025-10-28 18:17:29",NULL
1267,"REQUE","130111",15,125,"2025-10-28 18:17:30","2025-10-28 18:17:30",NULL
1268,"SANTA ROSA","130113",15,125,"2025-10-28 18:17:30","2025-10-28 18:17:30",NULL
1269,"SAÑA","130114",15,125,"2025-10-28 18:17:31","2025-10-28 18:17:31",NULL
1270,"CAYALTI","130116",15,125,"2025-10-28 18:17:31","2025-10-28 18:17:31",NULL
1271,"PATAPO","130117",15,125,"2025-10-28 18:17:32","2025-10-28 18:17:32",NULL
1272,"POMALCA","130118",15,125,"2025-10-28 18:17:33","2025-10-28 18:17:33",NULL
1273,"PUCALA","130119",15,125,"2025-10-28 18:17:33","2025-10-28 18:17:33",NULL
1274,"TUMAN","130120",15,125,"2025-10-28 18:17:34","2025-10-28 18:17:34",NULL
1275,"FERREÑAFE","130201",15,126,"2025-10-28 18:17:34","2025-10-28 18:17:34",NULL
1276,"CAÑARIS","130203",15,126,"2025-10-28 18:17:35","2025-10-28 18:17:35",NULL
1277,"INCAHUASI","130202",15,126,"2025-10-28 18:17:35","2025-10-28 18:17:35",NULL
1278,"MANUEL ANTONIO MESON","130206",15,126,"2025-10-28 18:17:36","2025-10-28 18:17:36",NULL
1279,"PITIPO","130204",15,126,"2025-10-28 18:17:37","2025-10-28 18:17:37",NULL
1280,"PUEBLO NUEVO","130205",15,126,"2025-10-28 18:17:37","2025-10-28 18:17:37",NULL
1281,"LAMBAYEQUE","130301",15,127,"2025-10-28 18:17:38","2025-10-28 18:17:38",NULL
1282,"CHOCHOPE","130302",15,127,"2025-10-28 18:17:38","2025-10-28 18:17:38",NULL
1283,"ILLIMO","130303",15,127,"2025-10-28 18:17:39","2025-10-28 18:17:39",NULL
1284,"JAYANCA","130304",15,127,"2025-10-28 18:17:39","2025-10-28 18:17:39",NULL
1285,"MOCHUMI","130305",15,127,"2025-10-28 18:17:40","2025-10-28 18:17:40",NULL
1286,"MORROPE","130306",15,127,"2025-10-28 18:17:40","2025-10-28 18:17:40",NULL
1287,"MOTUPE","130307",15,127,"2025-10-28 18:17:41","2025-10-28 18:17:41",NULL
1288,"OLMOS","130308",15,127,"2025-10-28 18:17:41","2025-10-28 18:17:41",NULL
1289,"PACORA","130309",15,127,"2025-10-28 18:17:42","2025-10-28 18:17:42",NULL
1290,"SALAS","130310",15,127,"2025-10-28 18:17:42","2025-10-28 18:17:42",NULL
1291,"SAN JOSE","130311",15,127,"2025-10-28 18:17:43","2025-10-28 18:17:43",NULL
1292,"TUCUME","130312",15,127,"2025-10-28 18:17:43","2025-10-28 18:17:43",NULL
1293,"LIMA","140101",16,128,"2025-10-28 18:17:44","2025-10-28 18:17:44",NULL
1294,"ANCON","140102",16,128,"2025-10-28 18:17:45","2025-10-28 18:17:45",NULL
1295,"ATE","140103",16,128,"2025-10-28 18:17:45","2025-10-28 18:17:45",NULL
1296,"BARRANCO","140125",16,128,"2025-10-28 18:17:46","2025-10-28 18:17:46",NULL
1297,"BREÑA","140104",16,128,"2025-10-28 18:17:46","2025-10-28 18:17:46",NULL
1298,"CARABAYLLO","140105",16,128,"2025-10-28 18:17:46","2025-10-28 18:17:46",NULL
1299,"CHACLACAYO","140107",16,128,"2025-10-28 18:17:47","2025-10-28 18:17:47",NULL
1300,"CHORRILLOS","140108",16,128,"2025-10-28 18:17:47","2025-10-28 18:17:47",NULL
1301,"CIENEGUILLA","140139",16,128,"2025-10-28 18:17:48","2025-10-28 18:17:48",NULL
1302,"COMAS","140106",16,128,"2025-10-28 18:17:48","2025-10-28 18:17:48",NULL
1303,"EL AGUSTINO","140135",16,128,"2025-10-28 18:17:48","2025-10-28 18:17:48",NULL
1304,"INDEPENDENCIA","140134",16,128,"2025-10-28 18:17:49","2025-10-28 18:17:49",NULL
1305,"JESUS MARIA","140133",16,128,"2025-10-28 18:17:49","2025-10-28 18:17:49",NULL
1306,"LA MOLINA","140110",16,128,"2025-10-28 18:17:50","2025-10-28 18:17:50",NULL
1307,"LA VICTORIA","140109",16,128,"2025-10-28 18:17:50","2025-10-28 18:17:50",NULL
1308,"LINCE","140111",16,128,"2025-10-28 18:17:51","2025-10-28 18:17:51",NULL
1309,"LOS OLIVOS","140142",16,128,"2025-10-28 18:17:51","2025-10-28 18:17:51",NULL
1310,"LURIGANCHO","140112",16,128,"2025-10-28 18:17:52","2025-10-28 18:17:52",NULL
1311,"LURIN","140113",16,128,"2025-10-28 18:17:52","2025-10-28 18:17:52",NULL
1312,"MAGDALENA DEL MAR","140114",16,128,"2025-10-28 18:17:53","2025-10-28 18:17:53",NULL
1313,"PUEBLO LIBRE","140117",16,128,"2025-10-28 18:17:53","2025-10-28 18:17:53",NULL
1314,"MIRAFLORES","140115",16,128,"2025-10-28 18:17:53","2025-10-28 18:17:53",NULL
1315,"PACHACAMAC","140116",16,128,"2025-10-28 18:17:54","2025-10-28 18:17:54",NULL
1316,"PUCUSANA","140118",16,128,"2025-10-28 18:17:54","2025-10-28 18:17:54",NULL
1317,"PUENTE PIEDRA","140119",16,128,"2025-10-28 18:17:55","2025-10-28 18:17:55",NULL
1318,"PUNTA HERMOSA","140120",16,128,"2025-10-28 18:17:55","2025-10-28 18:17:55",NULL
1319,"PUNTA NEGRA","140121",16,128,"2025-10-28 18:17:56","2025-10-28 18:17:56",NULL
1320,"RIMAC","140122",16,128,"2025-10-28 18:17:56","2025-10-28 18:17:56",NULL
1321,"SAN BARTOLO","140123",16,128,"2025-10-28 18:17:56","2025-10-28 18:17:56",NULL
1322,"SAN BORJA","140140",16,128,"2025-10-28 18:17:57","2025-10-28 18:17:57",NULL
1323,"SAN ISIDRO","140124",16,128,"2025-10-28 18:17:57","2025-10-28 18:17:57",NULL
1324,"SAN JUAN DE LURIGANC","140137",16,128,"2025-10-28 18:17:58","2025-10-28 18:17:58",NULL
1325,"SAN JUAN DE MIRAFLOR","140136",16,128,"2025-10-28 18:17:58","2025-10-28 18:17:58",NULL
1326,"SAN LUIS","140138",16,128,"2025-10-28 18:17:59","2025-10-28 18:17:59",NULL
1327,"SAN MARTIN DE PORRES","140126",16,128,"2025-10-28 18:17:59","2025-10-28 18:17:59",NULL
1328,"SAN MIGUEL","140127",16,128,"2025-10-28 18:18:00","2025-10-28 18:18:00",NULL
1329,"SANTA ANITA","140143",16,128,"2025-10-28 18:18:00","2025-10-28 18:18:00",NULL
1330,"SANTA MARIA DEL MAR","140128",16,128,"2025-10-28 18:18:01","2025-10-28 18:18:01",NULL
1331,"SANTA ROSA","140129",16,128,"2025-10-28 18:18:01","2025-10-28 18:18:01",NULL
1332,"SANTIAGO DE SURCO","140130",16,128,"2025-10-28 18:18:02","2025-10-28 18:18:02",NULL
1333,"SURQUILLO","140131",16,128,"2025-10-28 18:18:02","2025-10-28 18:18:02",NULL
1334,"VILLA EL SALVADOR","140141",16,128,"2025-10-28 18:18:03","2025-10-28 18:18:03",NULL
1335,"VILLA MARIA DEL TRIU","140132",16,128,"2025-10-28 18:18:03","2025-10-28 18:18:03",NULL
1336,"BARRANCA","140901",16,129,"2025-10-28 18:18:04","2025-10-28 18:18:04",NULL
1337,"PARAMONGA","140902",16,129,"2025-10-28 18:18:04","2025-10-28 18:18:04",NULL
1338,"PATIVILCA","140903",16,129,"2025-10-28 18:18:05","2025-10-28 18:18:05",NULL
1339,"SUPE","140904",16,129,"2025-10-28 18:18:05","2025-10-28 18:18:05",NULL
1340,"SUPE PUERTO","140905",16,129,"2025-10-28 18:18:06","2025-10-28 18:18:06",NULL
1341,"CAJATAMBO","140201",16,130,"2025-10-28 18:18:07","2025-10-28 18:18:07",NULL
1342,"COPA","140205",16,130,"2025-10-28 18:18:07","2025-10-28 18:18:07",NULL
1343,"GORGOR","140206",16,130,"2025-10-28 18:18:08","2025-10-28 18:18:08",NULL
1344,"HUANCAPON","140207",16,130,"2025-10-28 18:18:08","2025-10-28 18:18:08",NULL
1345,"MANAS","140208",16,130,"2025-10-28 18:18:08","2025-10-28 18:18:08",NULL
1346,"CANTA","140301",16,131,"2025-10-28 18:18:09","2025-10-28 18:18:09",NULL
1347,"ARAHUAY","140302",16,131,"2025-10-28 18:18:10","2025-10-28 18:18:10",NULL
1348,"HUAMANTANGA","140303",16,131,"2025-10-28 18:18:10","2025-10-28 18:18:10",NULL
1349,"HUAROS","140304",16,131,"2025-10-28 18:18:10","2025-10-28 18:18:10",NULL
1350,"LACHAQUI","140305",16,131,"2025-10-28 18:18:11","2025-10-28 18:18:11",NULL
1351,"SAN BUENAVENTURA","140306",16,131,"2025-10-28 18:18:11","2025-10-28 18:18:11",NULL
1352,"SANTA ROSA DE QUIVES","140307",16,131,"2025-10-28 18:18:12","2025-10-28 18:18:12",NULL
1353,"SAN VICENTE DE CAÑET","140401",16,132,"2025-10-28 18:18:12","2025-10-28 18:18:12",NULL
1354,"ASIA","140416",16,132,"2025-10-28 18:18:13","2025-10-28 18:18:13",NULL
1355,"CALANGO","140402",16,132,"2025-10-28 18:18:13","2025-10-28 18:18:13",NULL
1356,"CERRO AZUL","140403",16,132,"2025-10-28 18:18:14","2025-10-28 18:18:14",NULL
1357,"CHILCA","140405",16,132,"2025-10-28 18:18:14","2025-10-28 18:18:14",NULL
1358,"COAYLLO","140404",16,132,"2025-10-28 18:18:15","2025-10-28 18:18:15",NULL
1359,"IMPERIAL","140406",16,132,"2025-10-28 18:18:15","2025-10-28 18:18:15",NULL
1360,"LUNAHUANA","140407",16,132,"2025-10-28 18:18:15","2025-10-28 18:18:15",NULL
1361,"MALA","140408",16,132,"2025-10-28 18:18:16","2025-10-28 18:18:16",NULL
1362,"NUEVO IMPERIAL","140409",16,132,"2025-10-28 18:18:16","2025-10-28 18:18:16",NULL
1363,"PACARAN","140410",16,132,"2025-10-28 18:18:17","2025-10-28 18:18:17",NULL
1364,"QUILMANA","140411",16,132,"2025-10-28 18:18:17","2025-10-28 18:18:17",NULL
1365,"SAN ANTONIO","140412",16,132,"2025-10-28 18:18:18","2025-10-28 18:18:18",NULL
1366,"SAN LUIS","140413",16,132,"2025-10-28 18:18:18","2025-10-28 18:18:18",NULL
1367,"SANTA CRUZ DE FLORES","140414",16,132,"2025-10-28 18:18:18","2025-10-28 18:18:18",NULL
1368,"ZUÑIGA","140415",16,132,"2025-10-28 18:18:19","2025-10-28 18:18:19",NULL
1369,"HUARAL","140801",16,133,"2025-10-28 18:18:20","2025-10-28 18:18:20",NULL
1370,"ATAVILLOS ALTO","140802",16,133,"2025-10-28 18:18:21","2025-10-28 18:18:21",NULL
1371,"ATAVILLOS BAJO","140803",16,133,"2025-10-28 18:18:21","2025-10-28 18:18:21",NULL
1372,"AUCALLAMA","140804",16,133,"2025-10-28 18:18:22","2025-10-28 18:18:22",NULL
1373,"CHANCAY","140805",16,133,"2025-10-28 18:18:22","2025-10-28 18:18:22",NULL
1374,"IHUARI","140806",16,133,"2025-10-28 18:18:23","2025-10-28 18:18:23",NULL
1375,"LAMPIAN","140807",16,133,"2025-10-28 18:18:23","2025-10-28 18:18:23",NULL
1376,"PACARAOS","140808",16,133,"2025-10-28 18:18:24","2025-10-28 18:18:24",NULL
1377,"SAN MIGUEL DE ACOS","140809",16,133,"2025-10-28 18:18:24","2025-10-28 18:18:24",NULL
1378,"SANTA CRUZ DE ANDAMA","140811",16,133,"2025-10-28 18:18:25","2025-10-28 18:18:25",NULL
1379,"SUMBILCA","140812",16,133,"2025-10-28 18:18:25","2025-10-28 18:18:25",NULL
1380,"VEINTISIETE DE NOVIE","140810",16,133,"2025-10-28 18:18:26","2025-10-28 18:18:26",NULL
1381,"MATUCANA","140601",16,134,"2025-10-28 18:18:27","2025-10-28 18:18:27",NULL
1382,"ANTIOQUIA","140602",16,134,"2025-10-28 18:18:27","2025-10-28 18:18:27",NULL
1383,"CALLAHUANCA","140603",16,134,"2025-10-28 18:18:27","2025-10-28 18:18:27",NULL
1384,"CARAMPOMA","140604",16,134,"2025-10-28 18:18:28","2025-10-28 18:18:28",NULL
1385,"CHICLA","140607",16,134,"2025-10-28 18:18:28","2025-10-28 18:18:28",NULL
1386,"CUENCA","140606",16,134,"2025-10-28 18:18:29","2025-10-28 18:18:29",NULL
1387,"HUACHUPAMPA","140630",16,134,"2025-10-28 18:18:29","2025-10-28 18:18:29",NULL
1388,"HUANZA","140608",16,134,"2025-10-28 18:18:30","2025-10-28 18:18:30",NULL
1389,"HUAROCHIRI","140609",16,134,"2025-10-28 18:18:30","2025-10-28 18:18:30",NULL
1390,"LAHUAYTAMBO","140610",16,134,"2025-10-28 18:18:30","2025-10-28 18:18:30",NULL
1391,"LANGA","140611",16,134,"2025-10-28 18:18:31","2025-10-28 18:18:31",NULL
1392,"LARAOS","140631",16,134,"2025-10-28 18:18:31","2025-10-28 18:18:31",NULL
1393,"MARIATANA","140612",16,134,"2025-10-28 18:18:32","2025-10-28 18:18:32",NULL
1394,"RICARDO PALMA","140613",16,134,"2025-10-28 18:18:32","2025-10-28 18:18:32",NULL
1395,"SAN ANDRES DE TUPICO","140614",16,134,"2025-10-28 18:18:33","2025-10-28 18:18:33",NULL
1396,"SAN ANTONIO","140615",16,134,"2025-10-28 18:18:33","2025-10-28 18:18:33",NULL
1397,"SAN BARTOLOME","140616",16,134,"2025-10-28 18:18:33","2025-10-28 18:18:33",NULL
1398,"SAN DAMIAN","140617",16,134,"2025-10-28 18:18:34","2025-10-28 18:18:34",NULL
1399,"SAN JUAN DE IRIS","140632",16,134,"2025-10-28 18:18:34","2025-10-28 18:18:34",NULL
1400,"SAN JUAN DE TANTARAN","140619",16,134,"2025-10-28 18:18:35","2025-10-28 18:18:35",NULL
1401,"SAN LORENZO DE QUINT","140620",16,134,"2025-10-28 18:18:35","2025-10-28 18:18:35",NULL
1402,"SAN MATEO","140621",16,134,"2025-10-28 18:18:36","2025-10-28 18:18:36",NULL
1403,"SAN MATEO DE OTAO","140622",16,134,"2025-10-28 18:18:36","2025-10-28 18:18:36",NULL
1404,"SAN PEDRO DE CASTA","140605",16,134,"2025-10-28 18:18:36","2025-10-28 18:18:36",NULL
1405,"SAN PEDRO DE HUANCAY","140623",16,134,"2025-10-28 18:18:37","2025-10-28 18:18:37",NULL
1406,"SANGALLAYA","140618",16,134,"2025-10-28 18:18:37","2025-10-28 18:18:37",NULL
1407,"SANTA CRUZ DE COCACH","140624",16,134,"2025-10-28 18:18:38","2025-10-28 18:18:38",NULL
1408,"SANTA EULALIA","140625",16,134,"2025-10-28 18:18:38","2025-10-28 18:18:38",NULL
1409,"SANTIAGO DE ANCHUCAY","140626",16,134,"2025-10-28 18:18:38","2025-10-28 18:18:38",NULL
1410,"SANTIAGO DE TUNA","140627",16,134,"2025-10-28 18:18:39","2025-10-28 18:18:39",NULL
1411,"SANTO DOMINGO DE LOS","140628",16,134,"2025-10-28 18:18:39","2025-10-28 18:18:39",NULL
1412,"SURCO","140629",16,134,"2025-10-28 18:18:40","2025-10-28 18:18:40",NULL
1413,"HUACHO","140501",16,135,"2025-10-28 18:18:41","2025-10-28 18:18:41",NULL
1414,"AMBAR","140502",16,135,"2025-10-28 18:18:41","2025-10-28 18:18:41",NULL
1415,"CALETA DE CARQUIN","140504",16,135,"2025-10-28 18:18:41","2025-10-28 18:18:41",NULL
1416,"CHECRAS","140505",16,135,"2025-10-28 18:18:42","2025-10-28 18:18:42",NULL
1417,"HUALMAY","140506",16,135,"2025-10-28 18:18:42","2025-10-28 18:18:42",NULL
1418,"HUAURA","140507",16,135,"2025-10-28 18:18:43","2025-10-28 18:18:43",NULL
1419,"LEONCIO PRADO","140508",16,135,"2025-10-28 18:18:43","2025-10-28 18:18:43",NULL
1420,"PACCHO","140509",16,135,"2025-10-28 18:18:44","2025-10-28 18:18:44",NULL
1421,"SANTA LEONOR","140511",16,135,"2025-10-28 18:18:44","2025-10-28 18:18:44",NULL
1422,"SANTA MARIA","140512",16,135,"2025-10-28 18:18:44","2025-10-28 18:18:44",NULL
1423,"SAYAN","140513",16,135,"2025-10-28 18:18:45","2025-10-28 18:18:45",NULL
1424,"VEGUETA","140516",16,135,"2025-10-28 18:18:46","2025-10-28 18:18:46",NULL
1425,"OYON","141001",16,136,"2025-10-28 18:18:47","2025-10-28 18:18:47",NULL
1426,"ANDAJES","141004",16,136,"2025-10-28 18:18:47","2025-10-28 18:18:47",NULL
1427,"CAUJUL","141003",16,136,"2025-10-28 18:18:47","2025-10-28 18:18:47",NULL
1428,"COCHAMARCA","141006",16,136,"2025-10-28 18:18:48","2025-10-28 18:18:48",NULL
1429,"NAVAN","141002",16,136,"2025-10-28 18:18:48","2025-10-28 18:18:48",NULL
1430,"PACHANGARA","141005",16,136,"2025-10-28 18:18:49","2025-10-28 18:18:49",NULL
1431,"YAUYOS","140701",16,137,"2025-10-28 18:18:50","2025-10-28 18:18:50",NULL
1432,"ALIS","140702",16,137,"2025-10-28 18:18:50","2025-10-28 18:18:50",NULL
1433,"AYAUCA","140703",16,137,"2025-10-28 18:18:51","2025-10-28 18:18:51",NULL
1434,"AYAVIRI","140704",16,137,"2025-10-28 18:18:51","2025-10-28 18:18:51",NULL
1435,"AZANGARO","140705",16,137,"2025-10-28 18:18:52","2025-10-28 18:18:52",NULL
1436,"CACRA","140706",16,137,"2025-10-28 18:18:52","2025-10-28 18:18:52",NULL
1437,"CARANIA","140707",16,137,"2025-10-28 18:18:53","2025-10-28 18:18:53",NULL
1438,"CATAHUASI","140733",16,137,"2025-10-28 18:18:53","2025-10-28 18:18:53",NULL
1439,"CHOCOS","140710",16,137,"2025-10-28 18:18:54","2025-10-28 18:18:54",NULL
1440,"COCHAS","140708",16,137,"2025-10-28 18:18:54","2025-10-28 18:18:54",NULL
1441,"COLONIA","140709",16,137,"2025-10-28 18:18:54","2025-10-28 18:18:54",NULL
1442,"HONGOS","140730",16,137,"2025-10-28 18:18:55","2025-10-28 18:18:55",NULL
1443,"HUAMPARA","140711",16,137,"2025-10-28 18:18:55","2025-10-28 18:18:55",NULL
1444,"HUANCAYA","140712",16,137,"2025-10-28 18:18:56","2025-10-28 18:18:56",NULL
1445,"HUANGASCAR","140713",16,137,"2025-10-28 18:18:56","2025-10-28 18:18:56",NULL
1446,"HUANTAN","140714",16,137,"2025-10-28 18:18:57","2025-10-28 18:18:57",NULL
1447,"HUAÑEC","140715",16,137,"2025-10-28 18:18:57","2025-10-28 18:18:57",NULL
1448,"LARAOS","140716",16,137,"2025-10-28 18:18:58","2025-10-28 18:18:58",NULL
1449,"LINCHA","140717",16,137,"2025-10-28 18:18:58","2025-10-28 18:18:58",NULL
1450,"MADEAN","140731",16,137,"2025-10-28 18:18:58","2025-10-28 18:18:58",NULL
1451,"MIRAFLORES","140718",16,137,"2025-10-28 18:18:59","2025-10-28 18:18:59",NULL
1452,"OMAS","140719",16,137,"2025-10-28 18:19:00","2025-10-28 18:19:00",NULL
1453,"PUTINZA","140732",16,137,"2025-10-28 18:19:00","2025-10-28 18:19:00",NULL
1454,"QUINCHES","140720",16,137,"2025-10-28 18:19:01","2025-10-28 18:19:01",NULL
1455,"QUINOCAY","140721",16,137,"2025-10-28 18:19:01","2025-10-28 18:19:01",NULL
1456,"SAN JOAQUIN","140722",16,137,"2025-10-28 18:19:01","2025-10-28 18:19:01",NULL
1457,"SAN PEDRO DE PILAS","140723",16,137,"2025-10-28 18:19:02","2025-10-28 18:19:02",NULL
1458,"TANTA","140724",16,137,"2025-10-28 18:19:02","2025-10-28 18:19:02",NULL
1459,"TAURIPAMPA","140725",16,137,"2025-10-28 18:19:03","2025-10-28 18:19:03",NULL
1460,"TOMAS","140727",16,137,"2025-10-28 18:19:03","2025-10-28 18:19:03",NULL
1461,"TUPE","140726",16,137,"2025-10-28 18:19:04","2025-10-28 18:19:04",NULL
1462,"VIÑAC","140728",16,137,"2025-10-28 18:19:04","2025-10-28 18:19:04",NULL
1463,"VITIS","140729",16,137,"2025-10-28 18:19:04","2025-10-28 18:19:04",NULL
1464,"IQUITOS","150101",17,138,"2025-10-28 18:19:06","2025-10-28 18:19:06",NULL
1465,"ALTO NANAY","150102",17,138,"2025-10-28 18:19:06","2025-10-28 18:19:06",NULL
1466,"FERNANDO LORES","150103",17,138,"2025-10-28 18:19:07","2025-10-28 18:19:07",NULL
1467,"INDIANA","150110",17,138,"2025-10-28 18:19:07","2025-10-28 18:19:07",NULL
1468,"LAS AMAZONAS","150104",17,138,"2025-10-28 18:19:08","2025-10-28 18:19:08",NULL
1469,"MAZAN","150105",17,138,"2025-10-28 18:19:08","2025-10-28 18:19:08",NULL
1470,"NAPO","150106",17,138,"2025-10-28 18:19:09","2025-10-28 18:19:09",NULL
1471,"PUNCHANA","150111",17,138,"2025-10-28 18:19:09","2025-10-28 18:19:09",NULL
1472,"PUTUMAYO","150107",17,138,"2025-10-28 18:19:09","2025-10-28 18:19:09",NULL
1473,"TORRES CAUSANA","150108",17,138,"2025-10-28 18:19:10","2025-10-28 18:19:10",NULL
1474,"BELEN","150112",17,138,"2025-10-28 18:19:10","2025-10-28 18:19:10",NULL
1475,"SAN JUAN BAUTISTA","150113",17,138,"2025-10-28 18:19:11","2025-10-28 18:19:11",NULL
1476,"TENIENTE MANUEL CLAV","150114",17,138,"2025-10-28 18:19:11","2025-10-28 18:19:11",NULL
1477,"YURIMAGUAS","150201",17,139,"2025-10-28 18:19:12","2025-10-28 18:19:12",NULL
